Season,Daynum,wTeam,lTeam,Slot,Host,lat,lng,Round,Region,Team1,Team2
1995,137,1393,1356,R1Y7,tallahassee,30.455,-84.2533,1,Y,1393,1356
1995,137,1314,1293,R1Z2,salt_lake_city,40.75,-111.8833,1,Z,1314,1293
1995,137,1451,1277,R1Z3,salt_lake_city,40.75,-111.8833,1,Z,1451,1277
1995,137,1207,1462,R1Z6,salt_lake_city,40.75,-111.8833,1,Z,1462,1207
1995,137,1235,1196,R1Z7,salt_lake_city,40.75,-111.8833,1,Z,1235,1196
1995,138,1448,1387,R2W1,baltimore,39.2833,-76.6167,2,W,1448,1387
1995,138,1329,1104,R2W4,baltimore,39.2833,-76.6167,2,W,1329,1104
1995,138,1163,1153,R2X2,austin,30.25,-97.75,2,X,1163,1153
1995,138,1268,1400,R2X3,austin,30.25,-97.75,2,X,1400,1268
1995,138,1242,1443,R2Y1,memphis,35.1174,-89.9711,2,Y,1443,1242
1995,138,1438,1275,R2Y4,memphis,35.1174,-89.9711,2,Y,1438,1275
1995,138,1246,1408,R2Z1,boise,43.6167,-116.2,2,Z,1408,1246
1995,138,1113,1264,R2Z4,boise,43.6167,-116.2,2,Z,1264,1113
1995,139,1269,1390,R2W2,albany,42.6525,-73.7572,2,W,1390,1269
1995,139,1409,1330,R2W3,albany,42.6525,-73.7572,2,W,1409,1330
1995,139,1417,1281,R2X1,dayton,39.7594,-84.1917,2,X,1417,1281
1995,139,1280,1428,R2X4,dayton,39.7594,-84.1917,2,X,1428,1280
1995,139,1116,1393,R2Y2,tallahassee,30.455,-84.2533,2,Y,1393,1116
1995,139,1272,1345,R2Y3,tallahassee,30.455,-84.2533,2,Y,1345,1272
1995,139,1314,1235,R2Z2,salt_lake_city,40.75,-111.8833,2,Z,1314,1235
1995,139,1207,1451,R2Z3,salt_lake_city,40.75,-111.8833,2,Z,1451,1207
1995,143,1417,1280,R3X1,kansas_city,39.0997,-94.5783,3,X,1417,1280
1995,143,1163,1268,R3X2,kansas_city,39.0997,-94.5783,3,X,1268,1163
1995,143,1246,1113,R3Z1,oakland,37.8044,-122.2708,3,Z,1246,1113
1995,143,1314,1207,R3Z2,oakland,37.8044,-122.2708,3,Z,1314,1207
1995,144,1329,1448,R3W1,east_rutherford,40.8171,-74.085,3,W,1448,1329
1995,144,1269,1409,R3W2,east_rutherford,40.8171,-74.085,3,W,1409,1269
1995,144,1438,1242,R3Y1,birmingham,33.525,-86.813,3,Y,1438,1242
1995,144,1116,1272,R3Y2,birmingham,33.525,-86.813,3,Y,1272,1116
1995,145,1417,1163,R4X1,kansas_city,39.0997,-94.5783,4,X,1417,1163
1995,145,1314,1246,R4Z1,oakland,37.8044,-122.2708,4,Z,1314,1246
1995,146,1329,1269,R4W1,east_rutherford,40.8171,-74.085,4,W,1329,1269
1995,146,1116,1438,R4Y1,birmingham,33.525,-86.813,4,Y,1438,1116
1995,152,1417,1329,R5WX,seattle,47.6097,-122.3331,5,W,1417,1329
1995,152,1116,1314,R5YZ,seattle,47.6097,-122.3331,5,Y,1314,1116
1995,154,1417,1116,R6CH,seattle,47.6097,-122.3331,6,C,1417,1116
1996,136,1269,1416,R1W1,providence,41.8236,-71.4222,1,W,1416,1269
1996,136,1266,1284,R1W4,providence,41.8236,-71.4222,1,W,1284,1266
1996,136,1116,1336,R1W5,providence,41.8236,-71.4222,1,W,1336,1116
1996,136,1390,1133,R1W8,providence,41.8236,-71.4222,1,W,1390,1133
1996,136,1246,1363,R1X1,dallas,32.7767,-96.797,1,X,1363,1246
1996,136,1428,1145,R1X4,dallas,32.7767,-96.797,1,X,1428,1145
1996,136,1235,1143,R1X5,dallas,32.7767,-96.797,1,X,1235,1143
1996,136,1439,1453,R1X8,dallas,32.7767,-96.797,1,X,1453,1439
1996,136,1163,1159,R1Y1,indianapolis,39.791,-86.148,1,Y,1163,1159
1996,136,1343,1417,R1Y4,indianapolis,39.791,-86.148,1,Y,1417,1343
1996,136,1280,1433,R1Y5,indianapolis,39.791,-86.148,1,Y,1433,1280
1996,136,1185,1181,R1Y8,indianapolis,39.791,-86.148,1,Y,1185,1181
1996,136,1345,1441,R1Z1,albuquerque,35.1107,-106.61,1,Z,1441,1345
1996,136,1393,1286,R1Z4,albuquerque,35.1107,-106.61,1,Z,1393,1286
1996,136,1180,1272,R1Z5,albuquerque,35.1107,-106.61,1,Z,1272,1180
1996,136,1208,1155,R1Z8,albuquerque,35.1107,-106.61,1,Z,1208,1155
1996,137,1207,1290,R1W2,richmond,37.5333,-77.4667,1,W,1290,1207
1996,137,1403,1296,R1W3,richmond,37.5333,-77.4667,1,W,1403,1296
1996,137,1314,1309,R1W6,richmond,37.5333,-77.4667,1,W,1314,1309
1996,137,1307,1243,R1W7,richmond,37.5333,-77.4667,1,W,1307,1243
1996,137,1448,1419,R1X2,milwaukee,43.05,-87.95,1,X,1448,1419
1996,137,1437,1339,R1X3,milwaukee,43.05,-87.95,1,X,1437,1339
1996,137,1257,1409,R1X6,milwaukee,43.05,-87.95,1,X,1409,1257
1996,137,1400,1276,R1X7,milwaukee,43.05,-87.95,1,X,1400,1276
1996,137,1153,1422,R1Y2,orlando,28.4158,-81.2989,1,Y,1422,1153
1996,137,1210,1122,R1Y3,orlando,28.4158,-81.2989,1,Y,1210,1122
1996,137,1130,1231,R1Y6,orlando,28.4158,-81.2989,1,Y,1231,1130
1996,137,1396,1328,R1Y7,orlando,28.4158,-81.2989,1,Y,1396,1328
1996,137,1242,1354,R1Z2,tempe,33.4294,-111.9431,1,Z,1354,1242
1996,137,1112,1434,R1Z3,tempe,33.4294,-111.9431,1,Z,1434,1112
1996,137,1234,1203,R1Z6,tempe,33.4294,-111.9431,1,Z,1234,1203
1996,137,1365,1268,R1Z7,tempe,33.4294,-111.9431,1,Z,1365,1268
1996,138,1269,1390,R2W1,providence,41.8236,-71.4222,2,W,1390,1269
1996,138,1116,1266,R2W4,providence,41.8236,-71.4222,2,W,1266,1116
1996,138,1246,1439,R2X1,dallas,32.7767,-96.797,2,X,1439,1246
1996,138,1428,1235,R2X4,dallas,32.7767,-96.797,2,X,1428,1235
1996,138,1163,1185,R2Y1,indianapolis,39.791,-86.148,2,Y,1185,1163
1996,138,1280,1343,R2Y4,indianapolis,39.791,-86.148,2,Y,1343,1280
1996,138,1208,1345,R2Z1,albuquerque,35.1107,-106.61,2,Z,1345,1208
1996,138,1393,1180,R2Z4,albuquerque,35.1107,-106.61,2,Z,1393,1180
1996,139,1207,1307,R2W2,richmond,37.5333,-77.4667,2,W,1307,1207
1996,139,1403,1314,R2W3,richmond,37.5333,-77.4667,2,W,1403,1314
1996,139,1448,1400,R2X2,milwaukee,43.05,-87.95,2,X,1448,1400
1996,139,1257,1437,R2X3,milwaukee,43.05,-87.95,2,X,1437,1257
1996,139,1153,1396,R2Y2,orlando,28.4158,-81.2989,2,Y,1396,1153
1996,139,1210,1130,R2Y3,orlando,28.4158,-81.2989,2,Y,1210,1130
1996,139,1242,1365,R2Z2,tempe,33.4294,-111.9431,2,Z,1365,1242
1996,139,1112,1234,R2Z3,tempe,33.4294,-111.9431,2,Z,1234,1112
1996,143,1269,1116,R3W1,atlanta,33.755,-84.39,3,W,1269,1116
1996,143,1207,1403,R3W2,atlanta,33.755,-84.39,3,W,1403,1207
1996,143,1246,1428,R3X1,minneapolis,44.9778,-93.265,3,X,1428,1246
1996,143,1448,1257,R3X2,minneapolis,44.9778,-93.265,3,X,1448,1257
1996,144,1280,1163,R3Y1,lexington,38.0297,-84.4947,3,Y,1280,1163
1996,144,1153,1210,R3Y2,lexington,38.0297,-84.4947,3,Y,1210,1153
1996,144,1393,1208,R3Z1,denver,39.7392,-104.9903,3,Z,1393,1208
1996,144,1242,1112,R3Z2,denver,39.7392,-104.9903,3,Z,1242,1112
1996,145,1269,1207,R4W1,atlanta,33.755,-84.39,4,W,1269,1207
1996,145,1246,1448,R4X1,minneapolis,44.9778,-93.265,4,X,1448,1246
1996,146,1280,1153,R4Y1,lexington,38.0297,-84.4947,4,Y,1280,1153
1996,146,1393,1242,R4Z1,denver,39.7392,-104.9903,4,Z,1393,1242
1996,152,1246,1269,R5WX,east_rutherford,40.8171,-74.085,5,W,1269,1246
1996,152,1393,1280,R5YZ,east_rutherford,40.8171,-74.085,5,Y,1393,1280
1996,154,1246,1393,R6CH,east_rutherford,40.8171,-74.085,6,C,1393,1246
1997,136,1314,1193,R1W1,winstonsalem,36.1028,-80.2605,1,W,1314,1193
1997,136,1437,1254,R1W4,winstonsalem,36.1028,-80.2605,1,W,1437,1254
1997,136,1143,1343,R1W5,winstonsalem,36.1028,-80.2605,1,W,1343,1143
1997,136,1160,1231,R1W8,winstonsalem,36.1028,-80.2605,1,W,1231,1160
1997,136,1242,1238,R1X1,kansas_city,39.0997,-94.5783,1,X,1242,1238
1997,136,1112,1375,R1X4,kansas_city,39.0997,-94.5783,1,X,1375,1112
1997,136,1158,1268,R1X5,kansas_city,39.0997,-94.5783,1,X,1268,1158
1997,136,1345,1348,R1X8,kansas_city,39.0997,-94.5783,1,X,1348,1345
1997,136,1417,1149,R1Y2,charlotte,35.2269,-80.8433,1,Y,1417,1149
1997,136,1153,1139,R1Y3,charlotte,35.2269,-80.8433,1,Y,1153,1139
1997,136,1235,1229,R1Y6,charlotte,35.2269,-80.8433,1,Y,1235,1229
1997,136,1462,1435,R1Y7,charlotte,35.2269,-80.8433,1,Y,1462,1435
1997,136,1246,1285,R1Z1,salt_lake_city,40.75,-111.8833,1,Z,1285,1246
1997,136,1386,1334,R1Z4,salt_lake_city,40.75,-111.8833,1,Z,1386,1334
1997,136,1130,1434,R1Z5,salt_lake_city,40.75,-111.8833,1,Z,1434,1130
1997,136,1234,1438,R1Z8,salt_lake_city,40.75,-111.8833,1,Z,1438,1234
1997,137,1164,1376,R1W2,pittsburgh,40.4417,-80,1,W,1376,1164
1997,137,1307,1330,R1W3,pittsburgh,40.4417,-80,1,W,1330,1307
1997,137,1257,1269,R1W6,pittsburgh,40.4417,-80,1,W,1269,1257
1997,137,1400,1458,R1W7,pittsburgh,40.4417,-80,1,W,1458,1400
1997,137,1181,1293,R1X2,auburn_hills,42.6875,-83.2342,1,X,1293,1181
1997,137,1151,1208,R1X3,auburn_hills,42.6875,-83.2342,1,X,1208,1151
1997,137,1228,1425,R1X6,auburn_hills,42.6875,-83.2342,1,X,1425,1228
1997,137,1344,1266,R1X7,auburn_hills,42.6875,-83.2342,1,X,1344,1266
1997,137,1278,1402,R1Y1,memphis,35.1174,-89.9711,1,Y,1402,1278
1997,137,1155,1275,R1Y4,memphis,35.1174,-89.9711,1,Y,1275,1155
1997,137,1409,1131,R1Y5,memphis,35.1174,-89.9711,1,Y,1409,1131
1997,137,1396,1279,R1Y8,memphis,35.1174,-89.9711,1,Y,1396,1279
1997,137,1428,1298,R1Z2,tucson,32.2217,-110.9264,1,Z,1428,1298
1997,137,1448,1388,R1Z3,tucson,32.2217,-110.9264,1,Z,1448,1388
1997,137,1390,1328,R1Z6,tucson,32.2217,-110.9264,1,Z,1390,1328
1997,137,1150,1207,R1Z7,tucson,32.2217,-110.9264,1,Z,1207,1150
1997,138,1314,1160,R2W1,winstonsalem,36.1028,-80.2605,2,W,1314,1160
1997,138,1143,1437,R2W4,winstonsalem,36.1028,-80.2605,2,W,1437,1143
1997,138,1242,1345,R2X1,kansas_city,39.0997,-94.5783,2,X,1345,1242
1997,138,1112,1158,R2X4,kansas_city,39.0997,-94.5783,2,X,1158,1112
1997,138,1417,1462,R2Y2,charlotte,35.2269,-80.8433,2,Y,1462,1417
1997,138,1235,1153,R2Y3,charlotte,35.2269,-80.8433,2,Y,1235,1153
1997,138,1246,1234,R2Z1,salt_lake_city,40.75,-111.8833,2,Z,1246,1234
1997,138,1386,1130,R2Z4,salt_lake_city,40.75,-111.8833,2,Z,1386,1130
1997,139,1400,1164,R2W2,pittsburgh,40.4417,-80,2,W,1400,1164
1997,139,1257,1307,R2W3,pittsburgh,40.4417,-80,2,W,1307,1257
1997,139,1344,1181,R2X2,auburn_hills,42.6875,-83.2342,2,X,1344,1181
1997,139,1151,1228,R2X3,auburn_hills,42.6875,-83.2342,2,X,1228,1151
1997,139,1278,1396,R2Y1,memphis,35.1174,-89.9711,2,Y,1396,1278
1997,139,1155,1409,R2Y4,memphis,35.1174,-89.9711,2,Y,1409,1155
1997,139,1428,1150,R2Z2,tucson,32.2217,-110.9264,2,Z,1428,1150
1997,139,1390,1448,R2Z3,tucson,32.2217,-110.9264,2,Z,1448,1390
1997,143,1278,1155,R3Y1,birmingham,33.525,-86.813,3,Y,1278,1155
1997,143,1417,1235,R3Y2,birmingham,33.525,-86.813,3,Y,1417,1235
1997,143,1246,1386,R3Z1,san_jose,37.3382,-121.8863,3,Z,1386,1246
1997,143,1428,1390,R3Z2,san_jose,37.3382,-121.8863,3,Z,1428,1390
1997,144,1314,1143,R3W1,syracuse,43.0469,-76.1444,3,W,1314,1143
1997,144,1257,1400,R3W2,syracuse,43.0469,-76.1444,3,W,1400,1257
1997,144,1112,1242,R3X1,san_antonio,29.4167,-98.5,3,X,1242,1112
1997,144,1344,1151,R3X2,san_antonio,29.4167,-98.5,3,X,1344,1151
1997,145,1278,1417,R4Y1,birmingham,33.525,-86.813,4,Y,1417,1278
1997,145,1246,1428,R4Z1,san_jose,37.3382,-121.8863,4,Z,1428,1246
1997,146,1314,1257,R4W1,syracuse,43.0469,-76.1444,4,W,1314,1257
1997,146,1112,1344,R4X1,san_antonio,29.4167,-98.5,4,X,1344,1112
1997,152,1112,1314,R5WX,indianapolis,39.791,-86.148,5,W,1314,1112
1997,152,1246,1278,R5YZ,indianapolis,39.791,-86.148,5,Y,1278,1246
1997,154,1112,1246,R6CH,indianapolis,39.791,-86.148,6,C,1246,1112
1998,136,1314,1298,R1W1,hartford,41.7627,-72.6743,1,W,1314,1298
1998,136,1163,1192,R1W2,washington,38.8951,-77.0367,1,W,1192,1163
1998,136,1350,1376,R1W3,washington,38.8951,-77.0367,1,W,1376,1350
1998,136,1277,1185,R1W4,hartford,41.7627,-72.6743,1,W,1277,1185
1998,136,1343,1424,R1W5,hartford,41.7627,-72.6743,1,W,1424,1343
1998,136,1449,1462,R1W6,washington,38.8951,-77.0367,1,W,1462,1449
1998,136,1231,1328,R1W7,washington,38.8951,-77.0367,1,W,1328,1231
1998,136,1150,1227,R1W8,hartford,41.7627,-72.6743,1,W,1227,1150
1998,136,1112,1311,R1X1,oklahoma_city,35.4822,-97.535,1,X,1311,1112
1998,136,1153,1319,R1X2,chicago,41.8369,-87.6847,1,X,1319,1153
1998,136,1428,1362,R1X3,chicago,41.8369,-87.6847,1,X,1428,1362
1998,136,1268,1429,R1X4,oklahoma_city,35.4822,-97.535,1,X,1429,1268
1998,136,1228,1375,R1X5,oklahoma_city,35.4822,-97.535,1,X,1375,1228
1998,136,1116,1304,R1X6,chicago,41.8369,-87.6847,1,X,1304,1116
1998,136,1452,1396,R1X7,chicago,41.8369,-87.6847,1,X,1452,1396
1998,136,1229,1397,R1X8,oklahoma_city,35.4822,-97.535,1,X,1397,1229
1998,137,1242,1341,R1Y1,lexington,38.0297,-84.4947,1,Y,1341,1242
1998,137,1345,1174,R1Y2,atlanta,33.755,-84.39,1,Y,1345,1174
1998,137,1390,1158,R1Y3,atlanta,33.755,-84.39,1,Y,1390,1158
1998,137,1434,1279,R1Y4,lexington,38.0297,-84.4947,1,Y,1434,1279
1998,137,1199,1395,R1Y5,lexington,38.0297,-84.4947,1,Y,1395,1199
1998,137,1444,1155,R1Y6,atlanta,33.755,-84.39,1,Y,1444,1155
1998,137,1178,1385,R1Y7,atlanta,33.755,-84.39,1,Y,1385,1178
1998,137,1348,1293,R1Y8,lexington,38.0297,-84.4947,1,Y,1348,1293
1998,137,1181,1347,R1Z1,sacramento,38.5556,-121.4689,1,Z,1347,1181
1998,137,1246,1354,R1Z2,boise,43.6167,-116.2,1,Z,1354,1246
1998,137,1276,1172,R1Z3,boise,43.6167,-116.2,1,Z,1276,1172
1998,137,1307,1139,R1Z4,sacramento,38.5556,-121.4689,1,Z,1307,1139
1998,137,1393,1233,R1Z5,sacramento,38.5556,-121.4689,1,Z,1393,1233
1998,137,1417,1274,R1Z6,boise,43.6167,-116.2,1,Z,1417,1274
1998,137,1387,1269,R1Z7,boise,43.6167,-116.2,1,Z,1387,1269
1998,137,1329,1203,R1Z8,sacramento,38.5556,-121.4689,1,Z,1329,1203
1998,138,1314,1150,R2W1,hartford,41.7627,-72.6743,2,W,1314,1150
1998,138,1163,1231,R2W2,washington,38.8951,-77.0367,2,W,1231,1163
1998,138,1449,1350,R2W3,washington,38.8951,-77.0367,2,W,1449,1350
1998,138,1277,1343,R2W4,hartford,41.7627,-72.6743,2,W,1343,1277
1998,138,1112,1229,R2X1,oklahoma_city,35.4822,-97.535,2,X,1229,1112
1998,138,1452,1153,R2X2,chicago,41.8369,-87.6847,2,X,1452,1153
1998,138,1428,1116,R2X3,chicago,41.8369,-87.6847,2,X,1428,1116
1998,138,1268,1228,R2X4,oklahoma_city,35.4822,-97.535,2,X,1268,1228
1998,139,1348,1242,R2Y1,lexington,38.0297,-84.4947,2,Y,1348,1242
1998,139,1345,1178,R2Y2,atlanta,33.755,-84.39,2,Y,1345,1178
1998,139,1390,1444,R2Y3,atlanta,33.755,-84.39,2,Y,1444,1390
1998,139,1434,1199,R2Y4,lexington,38.0297,-84.4947,2,Y,1434,1199
1998,139,1181,1329,R2Z1,sacramento,38.5556,-121.4689,2,Z,1329,1181
1998,139,1246,1387,R2Z2,boise,43.6167,-116.2,2,Z,1387,1246
1998,139,1417,1276,R2Z3,boise,43.6167,-116.2,2,Z,1417,1276
1998,139,1393,1307,R2Z4,sacramento,38.5556,-121.4689,2,Z,1393,1307
1998,143,1314,1277,R3W1,greensboro,36.08,-79.8194,3,W,1314,1277
1998,143,1163,1449,R3W2,greensboro,36.08,-79.8194,3,W,1449,1163
1998,143,1112,1268,R3X1,st_louis,38.6272,-90.1978,3,X,1268,1112
1998,143,1428,1452,R3X2,st_louis,38.6272,-90.1978,3,X,1452,1428
1998,144,1348,1434,R3Y1,st_petersburg,27.7731,-82.64,3,Y,1434,1348
1998,144,1390,1345,R3Y2,st_petersburg,27.7731,-82.64,3,Y,1390,1345
1998,144,1181,1393,R3Z1,anaheim,33.8361,-117.8897,3,Z,1393,1181
1998,144,1246,1417,R3Z2,anaheim,33.8361,-117.8897,3,Z,1417,1246
1998,145,1314,1163,R4W1,greensboro,36.08,-79.8194,4,W,1314,1163
1998,145,1428,1112,R4X1,st_louis,38.6272,-90.1978,4,X,1428,1112
1998,146,1390,1348,R4Y1,st_petersburg,27.7731,-82.64,4,Y,1390,1348
1998,146,1246,1181,R4Z1,anaheim,33.8361,-117.8897,4,Z,1246,1181
1998,152,1428,1314,R5WX,san_antonio,29.4167,-98.5,5,W,1428,1314
1998,152,1246,1390,R5YZ,san_antonio,29.4167,-98.5,5,Y,1390,1246
1998,154,1246,1428,R6CH,san_antonio,29.4167,-98.5,6,C,1428,1246
1999,136,1120,1457,R1Y1,indianapolis,39.791,-86.148,1,Y,1457,1120
1999,136,1268,1434,R1Y2,orlando,28.4158,-81.2989,1,Y,1434,1268
1999,136,1385,1359,R1Y3,orlando,28.4158,-81.2989,1,Y,1385,1359
1999,136,1326,1293,R1Y4,indianapolis,39.791,-86.148,1,Y,1326,1293
1999,136,1178,1417,R1Y5,indianapolis,39.791,-86.148,1,Y,1417,1178
1999,136,1231,1203,R1Y6,orlando,28.4158,-81.2989,1,Y,1231,1203
1999,136,1166,1257,R1Y7,orlando,28.4158,-81.2989,1,Y,1257,1166
1999,136,1329,1393,R1Y8,indianapolis,39.791,-86.148,1,Y,1393,1329
1999,136,1163,1427,R1Z1,denver,39.7392,-104.9903,1,Z,1427,1163
1999,136,1390,1108,R1Z2,seattle,47.6097,-122.3331,1,Z,1390,1108
1999,136,1451,1314,R1Z3,seattle,47.6097,-122.3331,1,Z,1451,1314
1999,136,1116,1373,R1Z4,denver,39.7392,-104.9903,1,Z,1373,1116
1999,136,1234,1412,R1Z5,denver,39.7392,-104.9903,1,Z,1412,1234
1999,136,1196,1335,R1Z6,seattle,47.6097,-122.3331,1,Z,1335,1196
1999,136,1211,1278,R1Z7,seattle,47.6097,-122.3331,1,Z,1278,1211
1999,136,1307,1281,R1Z8,denver,39.7392,-104.9903,1,Z,1307,1281
1999,137,1181,1197,R1W1,charlotte,35.2269,-80.8433,1,W,1197,1181
1999,137,1274,1248,R1W2,boston,42.3601,-71.0589,1,W,1274,1248
1999,137,1153,1206,R1W3,boston,42.3601,-71.0589,1,W,1206,1153
1999,137,1397,1174,R1W4,charlotte,35.2269,-80.8433,1,W,1397,1174
1999,137,1283,1458,R1W5,charlotte,35.2269,-80.8433,1,W,1458,1283
1999,137,1396,1245,R1W6,boston,42.3601,-71.0589,1,W,1396,1245
1999,137,1345,1400,R1W7,boston,42.3601,-71.0589,1,W,1400,1345
1999,137,1409,1158,R1W8,charlotte,35.2269,-80.8433,1,W,1409,1158
1999,137,1277,1291,R1X1,milwaukee,43.05,-87.95,1,X,1291,1277
1999,137,1428,1117,R1X2,new_orleans,29.9667,-90.05,1,X,1428,1117
1999,137,1246,1308,R1X3,new_orleans,29.9667,-90.05,1,X,1308,1246
1999,137,1328,1112,R1X4,milwaukee,43.05,-87.95,1,X,1328,1112
1999,137,1150,1348,R1X5,milwaukee,43.05,-87.95,1,X,1348,1150
1999,137,1242,1191,R1X6,new_orleans,29.9667,-90.05,1,X,1242,1191
1999,137,1275,1449,R1X7,new_orleans,29.9667,-90.05,1,X,1449,1275
1999,137,1279,1437,R1X8,milwaukee,43.05,-87.95,1,X,1437,1279
1999,138,1120,1329,R2Y1,indianapolis,39.791,-86.148,2,Y,1329,1120
1999,138,1268,1166,R2Y2,orlando,28.4158,-81.2989,2,Y,1268,1166
1999,138,1385,1231,R2Y3,orlando,28.4158,-81.2989,2,Y,1385,1231
1999,138,1326,1178,R2Y4,indianapolis,39.791,-86.148,2,Y,1326,1178
1999,138,1163,1307,R2Z1,denver,39.7392,-104.9903,2,Z,1307,1163
1999,138,1211,1390,R2Z2,seattle,47.6097,-122.3331,2,Z,1390,1211
1999,138,1196,1451,R2Z3,seattle,47.6097,-122.3331,2,Z,1451,1196
1999,138,1234,1116,R2Z4,denver,39.7392,-104.9903,2,Z,1234,1116
1999,139,1181,1409,R2W1,charlotte,35.2269,-80.8433,2,W,1409,1181
1999,139,1345,1274,R2W2,boston,42.3601,-71.0589,2,W,1345,1274
1999,139,1396,1153,R2W3,boston,42.3601,-71.0589,2,W,1396,1153
1999,139,1283,1397,R2W4,charlotte,35.2269,-80.8433,2,W,1397,1283
1999,139,1277,1279,R2X1,milwaukee,43.05,-87.95,2,X,1279,1277
1999,139,1275,1428,R2X2,new_orleans,29.9667,-90.05,2,X,1428,1275
1999,139,1246,1242,R2X3,new_orleans,29.9667,-90.05,2,X,1246,1242
1999,139,1328,1150,R2X4,milwaukee,43.05,-87.95,2,X,1328,1150
1999,143,1326,1120,R3Y1,knoxville,35.9728,-83.9422,3,Y,1326,1120
1999,143,1385,1268,R3Y2,knoxville,35.9728,-83.9422,3,Y,1385,1268
1999,143,1163,1234,R3Z1,phoenix,33.45,-112.0667,3,Z,1234,1163
1999,143,1211,1196,R3Z2,phoenix,33.45,-112.0667,3,Z,1211,1196
1999,144,1181,1283,R3W1,east_rutherford,40.8171,-74.085,3,W,1283,1181
1999,144,1396,1345,R3W2,east_rutherford,40.8171,-74.085,3,W,1396,1345
1999,144,1277,1328,R3X1,st_louis,38.6272,-90.1978,3,X,1328,1277
1999,144,1246,1275,R3X2,st_louis,38.6272,-90.1978,3,X,1275,1246
1999,145,1326,1385,R4Y1,knoxville,35.9728,-83.9422,4,Y,1385,1326
1999,145,1163,1211,R4Z1,phoenix,33.45,-112.0667,4,Z,1211,1163
1999,146,1181,1396,R4W1,east_rutherford,40.8171,-74.085,4,W,1396,1181
1999,146,1277,1246,R4X1,st_louis,38.6272,-90.1978,4,X,1277,1246
1999,152,1181,1277,R5WX,st_petersburg,27.7731,-82.64,5,W,1277,1181
1999,152,1163,1326,R5YZ,st_petersburg,27.7731,-82.64,5,Y,1326,1163
1999,154,1163,1181,R6CH,st_petersburg,27.7731,-82.64,6,C,1181,1163
2000,136,1277,1434,R1Y1,birmingham,33.525,-86.813,1,Y,1434,1277
2000,136,1235,1148,R1Y2,nashville,36.1667,-86.7833,1,Y,1235,1148
2000,136,1268,1233,R1Y3,nashville,36.1667,-86.7833,1,Y,1268,1233
2000,136,1393,1359,R1Y4,birmingham,33.525,-86.813,1,Y,1393,1359
2000,136,1246,1382,R1Y5,birmingham,33.525,-86.813,1,Y,1382,1246
2000,136,1417,1123,R1Y6,nashville,36.1667,-86.7833,1,Y,1417,1123
2000,136,1120,1166,R1Y7,nashville,36.1667,-86.7833,1,Y,1166,1120
2000,136,1428,1387,R1Y8,birmingham,33.525,-86.813,1,Y,1428,1387
2000,136,1112,1238,R1Z1,tucson,32.2217,-110.9264,1,Z,1238,1112
2000,136,1385,1319,R1Z2,salt_lake_city,40.75,-111.8833,1,Z,1385,1319
2000,136,1328,1457,R1Z3,salt_lake_city,40.75,-111.8833,1,Z,1457,1328
2000,136,1261,1369,R1Z4,tucson,32.2217,-110.9264,1,Z,1369,1261
2000,136,1400,1232,R1Z5,tucson,32.2217,-110.9264,1,Z,1400,1232
2000,136,1345,1173,R1Z6,salt_lake_city,40.75,-111.8833,1,Z,1345,1173
2000,136,1211,1257,R1Z7,salt_lake_city,40.75,-111.8833,1,Z,1257,1211
2000,136,1458,1201,R1Z8,tucson,32.2217,-110.9264,1,Z,1458,1201
2000,137,1181,1249,R1W1,winstonsalem,36.1028,-80.2605,1,W,1249,1181
2000,137,1396,1248,R1W2,buffalo,42.9047,-78.8494,1,W,1396,1248
2000,137,1329,1220,R1W3,buffalo,42.9047,-78.8494,1,W,1329,1220
2000,137,1228,1335,R1W4,winstonsalem,36.1028,-80.2605,1,W,1335,1228
2000,137,1196,1139,R1W5,winstonsalem,36.1028,-80.2605,1,W,1196,1139
2000,137,1337,1231,R1W6,buffalo,42.9047,-78.8494,1,W,1337,1231
2000,137,1371,1332,R1W7,buffalo,42.9047,-78.8494,1,W,1371,1332
2000,137,1242,1177,R1W8,winstonsalem,36.1028,-80.2605,1,W,1242,1177
2000,137,1390,1354,R1X1,cleveland,41.4822,-81.6697,1,X,1390,1354
2000,137,1153,1423,R1X2,minneapolis,44.9778,-93.265,1,X,1423,1153
2000,137,1326,1111,R1X3,minneapolis,44.9778,-93.265,1,X,1326,1111
2000,137,1397,1418,R1X4,cleveland,41.4822,-81.6697,1,X,1418,1397
2000,137,1163,1429,R1X5,cleveland,41.4822,-81.6697,1,X,1429,1163
2000,137,1274,1116,R1X6,minneapolis,44.9778,-93.265,1,X,1274,1116
2000,137,1409,1424,R1X7,minneapolis,44.9778,-93.265,1,X,1424,1409
2000,137,1314,1281,R1X8,cleveland,41.4822,-81.6697,1,X,1314,1281
2000,138,1277,1428,R2Y1,birmingham,33.525,-86.813,2,Y,1428,1277
2000,138,1235,1120,R2Y2,nashville,36.1667,-86.7833,2,Y,1235,1120
2000,138,1417,1268,R2Y3,nashville,36.1667,-86.7833,2,Y,1417,1268
2000,138,1393,1246,R2Y4,birmingham,33.525,-86.813,2,Y,1393,1246
2000,138,1458,1112,R2Z1,tucson,32.2217,-110.9264,2,Z,1458,1112
2000,138,1211,1385,R2Z2,salt_lake_city,40.75,-111.8833,2,Z,1385,1211
2000,138,1345,1328,R2Z3,salt_lake_city,40.75,-111.8833,2,Z,1345,1328
2000,138,1261,1400,R2Z4,tucson,32.2217,-110.9264,2,Z,1400,1261
