"RowId","Tournament","Bracket","Slot","Team"
68779,"W",546,"R2Z3","Z11"
68780,"W",546,"R2Z2","Z02"
68781,"W",546,"R3W1","W04"
68782,"W",546,"R3W2","W02"
68783,"W",546,"R3X1","X01"
68784,"W",546,"R3X2","X02"
68785,"W",546,"R3Y1","Y01"
68786,"W",546,"R3Y2","Y03"
68787,"W",546,"R3Z1","Z05"
68788,"W",546,"R3Z2","Z02"
68789,"W",546,"R4W1","W02"
68790,"W",546,"R4X1","X01"
68791,"W",546,"R4Y1","Y01"
68792,"W",546,"R4Z1","Z02"
68793,"W",546,"R5WX","X01"
68794,"W",546,"R5YZ","Z02"
68795,"W",546,"R6CH","X01"
68796,"M",547,"R1W1","W01"
68797,"M",547,"R1W8","W08"
68798,"M",547,"R1W5","W12"
68799,"M",547,"R1W4","W04"
68800,"M",547,"R1W6","W06"
68801,"M",547,"R1W3","W03"
68802,"M",547,"R1W7","W10"
68803,"M",547,"R1W2","W02"
68804,"M",547,"R1X1","X01"
68805,"M",547,"R1X8","X09"
68806,"M",547,"R1X5","X05"
68807,"M",547,"R1X4","X13"
68808,"M",547,"R1X6","X11"
68809,"M",547,"R1X3","X14"
68810,"M",547,"R1X7","X10"
68811,"M",547,"R1X2","X02"
68812,"M",547,"R1Y1","Y01"
68813,"M",547,"R1Y8","Y09"
68814,"M",547,"R1Y5","Y05"
68815,"M",547,"R1Y4","Y04"
68816,"M",547,"R1Y6","Y11"
68817,"M",547,"R1Y3","Y03"
68818,"M",547,"R1Y7","Y10"
68819,"M",547,"R1Y2","Y02"
68820,"M",547,"R1Z1","Z01"
68821,"M",547,"R1Z8","Z08"
68822,"M",547,"R1Z5","Z12"
68823,"M",547,"R1Z4","Z04"
68824,"M",547,"R1Z6","Z06"
68825,"M",547,"R1Z3","Z14"
68826,"M",547,"R1Z7","Z10"
68827,"M",547,"R1Z2","Z02"
68828,"M",547,"R2W1","W08"
68829,"M",547,"R2W4","W04"
68830,"M",547,"R2W3","W06"
68831,"M",547,"R2W2","W10"
68832,"M",547,"R2X1","X09"
68833,"M",547,"R2X4","X05"
68834,"M",547,"R2X3","X11"
68835,"M",547,"R2X2","X02"
68836,"M",547,"R2Y1","Y09"
68837,"M",547,"R2Y4","Y04"
68838,"M",547,"R2Y3","Y03"
68839,"M",547,"R2Y2","Y02"
68840,"M",547,"R2Z1","Z01"
68841,"M",547,"R2Z4","Z04"
68842,"M",547,"R2Z3","Z06"
68843,"M",547,"R2Z2","Z02"
68844,"M",547,"R3W1","W08"
68845,"M",547,"R3W2","W06"
68846,"M",547,"R3X1","X09"
68847,"M",547,"R3X2","X02"
68848,"M",547,"R3Y1","Y04"
68849,"M",547,"R3Y2","Y02"
68850,"M",547,"R3Z1","Z01"
68851,"M",547,"R3Z2","Z02"
68852,"M",547,"R4W1","W06"
68853,"M",547,"R4X1","X02"
68854,"M",547,"R4Y1","Y02"
68855,"M",547,"R4Z1","Z01"
68856,"M",547,"R5WX","W06"
68857,"M",547,"R5YZ","Y02"
68858,"M",547,"R6CH","Y02"
68859,"W",547,"R1W1","W01"
68860,"W",547,"R1W8","W08"
68861,"W",547,"R1W5","W12"
68862,"W",547,"R1W4","W04"
68863,"W",547,"R1W6","W06"
68864,"W",547,"R1W3","W03"
68865,"W",547,"R1W7","W07"
68866,"W",547,"R1W2","W02"
68867,"W",547,"R1X1","X01"
68868,"W",547,"R1X8","X08"
68869,"W",547,"R1X5","X05"
68870,"W",547,"R1X4","X04"
68871,"W",547,"R1X6","X06"
68872,"W",547,"R1X3","X03"
68873,"W",547,"R1X7","X07"
68874,"W",547,"R1X2","X02"
68875,"W",547,"R1Y1","Y01"
68876,"W",547,"R1Y8","Y08"
68877,"W",547,"R1Y5","Y05"
68878,"W",547,"R1Y4","Y04"
68879,"W",547,"R1Y6","Y06"
68880,"W",547,"R1Y3","Y14"
68881,"W",547,"R1Y7","Y10"
68882,"W",547,"R1Y2","Y02"
68883,"W",547,"R1Z1","Z01"
68884,"W",547,"R1Z8","Z09"
68885,"W",547,"R1Z5","Z05"
68886,"W",547,"R1Z4","Z04"
68887,"W",547,"R1Z6","Z06"
68888,"W",547,"R1Z3","Z03"
68889,"W",547,"R1Z7","Z07"
68890,"W",547,"R1Z2","Z02"
68891,"W",547,"R2W1","W01"
68892,"W",547,"R2W4","W04"
68893,"W",547,"R2W3","W06"
68894,"W",547,"R2W2","W02"
68895,"W",547,"R2X1","X01"
68896,"W",547,"R2X4","X04"
68897,"W",547,"R2X3","X03"
68898,"W",547,"R2X2","X02"
68899,"W",547,"R2Y1","Y08"
68900,"W",547,"R2Y4","Y05"
68901,"W",547,"R2Y3","Y06"
68902,"W",547,"R2Y2","Y02"
68903,"W",547,"R2Z1","Z01"
68904,"W",547,"R2Z4","Z05"
68905,"W",547,"R2Z3","Z06"
68906,"W",547,"R2Z2","Z02"
68907,"W",547,"R3W1","W04"
68908,"W",547,"R3W2","W02"
68909,"W",547,"R3X1","X01"
68910,"W",547,"R3X2","X03"
68911,"W",547,"R3Y1","Y05"
68912,"W",547,"R3Y2","Y02"
68913,"W",547,"R3Z1","Z05"
68914,"W",547,"R3Z2","Z02"
68915,"W",547,"R4W1","W02"
68916,"W",547,"R4X1","X01"
68917,"W",547,"R4Y1","Y05"
68918,"W",547,"R4Z1","Z02"
68919,"W",547,"R5WX","X01"
68920,"W",547,"R5YZ","Z02"
68921,"W",547,"R6CH","X01"
68922,"M",548,"R1W1","W16"
68923,"M",548,"R1W8","W09"
68924,"M",548,"R1W5","W05"
68925,"M",548,"R1W4","W04"
68926,"M",548,"R1W6","W06"
68927,"M",548,"R1W3","W03"
68928,"M",548,"R1W7","W10"
68929,"M",548,"R1W2","W02"
68930,"M",548,"R1X1","X01"
68931,"M",548,"R1X8","X08"
68932,"M",548,"R1X5","X05"
68933,"M",548,"R1X4","X04"
68934,"M",548,"R1X6","X11"
68935,"M",548,"R1X3","X03"
68936,"M",548,"R1X7","X07"
68937,"M",548,"R1X2","X02"
68938,"M",548,"R1Y1","Y16"
68939,"M",548,"R1Y8","Y09"
68940,"M",548,"R1Y5","Y05"
68941,"M",548,"R1Y4","Y13"
68942,"M",548,"R1Y6","Y06"
68943,"M",548,"R1Y3","Y03"
68944,"M",548,"R1Y7","Y10"
68945,"M",548,"R1Y2","Y02"
68946,"M",548,"R1Z1","Z01"
68947,"M",548,"R1Z8","Z09"
68948,"M",548,"R1Z5","Z05"
68949,"M",548,"R1Z4","Z04"
68950,"M",548,"R1Z6","Z11"
68951,"M",548,"R1Z3","Z14"
68952,"M",548,"R1Z7","Z10"
68953,"M",548,"R1Z2","Z15"
68954,"M",548,"R2W1","W09"
68955,"M",548,"R2W4","W04"
68956,"M",548,"R2W3","W03"
68957,"M",548,"R2W2","W02"
68958,"M",548,"R2X1","X08"
68959,"M",548,"R2X4","X04"
68960,"M",548,"R2X3","X03"
68961,"M",548,"R2X2","X07"
68962,"M",548,"R2Y1","Y09"
68963,"M",548,"R2Y4","Y13"
68964,"M",548,"R2Y3","Y06"
68965,"M",548,"R2Y2","Y02"
68966,"M",548,"R2Z1","Z01"
68967,"M",548,"R2Z4","Z04"
68968,"M",548,"R2Z3","Z11"
68969,"M",548,"R2Z2","Z15"
68970,"M",548,"R3W1","W09"
68971,"M",548,"R3W2","W03"
68972,"M",548,"R3X1","X08"
68973,"M",548,"R3X2","X07"
68974,"M",548,"R3Y1","Y13"
68975,"M",548,"R3Y2","Y02"
68976,"M",548,"R3Z1","Z04"
68977,"M",548,"R3Z2","Z11"
68978,"M",548,"R4W1","W09"
68979,"M",548,"R4X1","X07"
68980,"M",548,"R4Y1","Y02"
68981,"M",548,"R4Z1","Z04"
68982,"M",548,"R5WX","X07"
68983,"M",548,"R5YZ","Y02"
68984,"M",548,"R6CH","Y02"
68985,"W",548,"R1W1","W01"
68986,"W",548,"R1W8","W09"
68987,"W",548,"R1W5","W05"
68988,"W",548,"R1W4","W04"
68989,"W",548,"R1W6","W11"
68990,"W",548,"R1W3","W03"
68991,"W",548,"R1W7","W10"
68992,"W",548,"R1W2","W02"
68993,"W",548,"R1X1","X01"
68994,"W",548,"R1X8","X08"
68995,"W",548,"R1X5","X12"
68996,"W",548,"R1X4","X04"
68997,"W",548,"R1X6","X11"
68998,"W",548,"R1X3","X03"
68999,"W",548,"R1X7","X07"
69000,"W",548,"R1X2","X02"
69001,"W",548,"R1Y1","Y01"
69002,"W",548,"R1Y8","Y08"
69003,"W",548,"R1Y5","Y05"
69004,"W",548,"R1Y4","Y04"
69005,"W",548,"R1Y6","Y11"
69006,"W",548,"R1Y3","Y03"
69007,"W",548,"R1Y7","Y07"
69008,"W",548,"R1Y2","Y02"
69009,"W",548,"R1Z1","Z01"
69010,"W",548,"R1Z8","Z08"
69011,"W",548,"R1Z5","Z05"
69012,"W",548,"R1Z4","Z13"
69013,"W",548,"R1Z6","Z11"
69014,"W",548,"R1Z3","Z03"
69015,"W",548,"R1Z7","Z07"
69016,"W",548,"R1Z2","Z02"
69017,"W",548,"R2W1","W01"
69018,"W",548,"R2W4","W04"
69019,"W",548,"R2W3","W03"
69020,"W",548,"R2W2","W02"
69021,"W",548,"R2X1","X08"
69022,"W",548,"R2X4","X04"
69023,"W",548,"R2X3","X03"
69024,"W",548,"R2X2","X02"
69025,"W",548,"R2Y1","Y01"
69026,"W",548,"R2Y4","Y04"
69027,"W",548,"R2Y3","Y03"
69028,"W",548,"R2Y2","Y02"
69029,"W",548,"R2Z1","Z01"
69030,"W",548,"R2Z4","Z05"
69031,"W",548,"R2Z3","Z03"
69032,"W",548,"R2Z2","Z07"
69033,"W",548,"R3W1","W01"
69034,"W",548,"R3W2","W03"
69035,"W",548,"R3X1","X08"
69036,"W",548,"R3X2","X02"
69037,"W",548,"R3Y1","Y04"
69038,"W",548,"R3Y2","Y02"
69039,"W",548,"R3Z1","Z01"
69040,"W",548,"R3Z2","Z07"
69041,"W",548,"R4W1","W03"
69042,"W",548,"R4X1","X02"
69043,"W",548,"R4Y1","Y04"
69044,"W",548,"R4Z1","Z01"
69045,"W",548,"R5WX","W03"
69046,"W",548,"R5YZ","Z01"
69047,"W",548,"R6CH","W03"
69048,"M",549,"R1W1","W01"
69049,"M",549,"R1W8","W08"
69050,"M",549,"R1W5","W12"
69051,"M",549,"R1W4","W13"
69052,"M",549,"R1W6","W11"
69053,"M",549,"R1W3","W03"
69054,"M",549,"R1W7","W10"
69055,"M",549,"R1W2","W15"
69056,"M",549,"R1X1","X01"
69057,"M",549,"R1X8","X09"
69058,"M",549,"R1X5","X12"
69059,"M",549,"R1X4","X04"
69060,"M",549,"R1X6","X11"
69061,"M",549,"R1X3","X03"
69062,"M",549,"R1X7","X10"
69063,"M",549,"R1X2","X02"
69064,"M",549,"R1Y1","Y01"
69065,"M",549,"R1Y8","Y08"
69066,"M",549,"R1Y5","Y05"
69067,"M",549,"R1Y4","Y04"
69068,"M",549,"R1Y6","Y11"
69069,"M",549,"R1Y3","Y03"
69070,"M",549,"R1Y7","Y07"
69071,"M",549,"R1Y2","Y02"
69072,"M",549,"R1Z1","Z01"
69073,"M",549,"R1Z8","Z09"
69074,"M",549,"R1Z5","Z12"
69075,"M",549,"R1Z4","Z04"
69076,"M",549,"R1Z6","Z11"
69077,"M",549,"R1Z3","Z03"
69078,"M",549,"R1Z7","Z10"
69079,"M",549,"R1Z2","Z02"
69080,"M",549,"R2W1","W01"
69081,"M",549,"R2W4","W13"
69082,"M",549,"R2W3","W03"
69083,"M",549,"R2W2","W10"
69084,"M",549,"R2X1","X09"
69085,"M",549,"R2X4","X12"
69086,"M",549,"R2X3","X11"
69087,"M",549,"R2X2","X02"
69088,"M",549,"R2Y1","Y01"
69089,"M",549,"R2Y4","Y04"
69090,"M",549,"R2Y3","Y03"
69091,"M",549,"R2Y2","Y02"
69092,"M",549,"R2Z1","Z01"
69093,"M",549,"R2Z4","Z04"
69094,"M",549,"R2Z3","Z03"
69095,"M",549,"R2Z2","Z02"
69096,"M",549,"R3W1","W13"
69097,"M",549,"R3W2","W03"
69098,"M",549,"R3X1","X09"
69099,"M",549,"R3X2","X11"
69100,"M",549,"R3Y1","Y01"
69101,"M",549,"R3Y2","Y03"
69102,"M",549,"R3Z1","Z01"
69103,"M",549,"R3Z2","Z03"
69104,"M",549,"R4W1","W03"
69105,"M",549,"R4X1","X11"
69106,"M",549,"R4Y1","Y03"
69107,"M",549,"R4Z1","Z01"
69108,"M",549,"R5WX","W03"
69109,"M",549,"R5YZ","Y03"
69110,"M",549,"R6CH","W03"
69111,"W",549,"R1W1","W01"
69112,"W",549,"R1W8","W09"
69113,"W",549,"R1W5","W12"
69114,"W",549,"R1W4","W04"
69115,"W",549,"R1W6","W11"
69116,"W",549,"R1W3","W03"
69117,"W",549,"R1W7","W07"
69118,"W",549,"R1W2","W02"
69119,"W",549,"R1X1","X01"
69120,"W",549,"R1X8","X09"
69121,"W",549,"R1X5","X05"
69122,"W",549,"R1X4","X04"
69123,"W",549,"R1X6","X06"
69124,"W",549,"R1X3","X03"
69125,"W",549,"R1X7","X07"
69126,"W",549,"R1X2","X02"
69127,"W",549,"R1Y1","Y01"
69128,"W",549,"R1Y8","Y09"
69129,"W",549,"R1Y5","Y05"
69130,"W",549,"R1Y4","Y04"
69131,"W",549,"R1Y6","Y06"
69132,"W",549,"R1Y3","Y03"
69133,"W",549,"R1Y7","Y10"
69134,"W",549,"R1Y2","Y02"
69135,"W",549,"R1Z1","Z01"
69136,"W",549,"R1Z8","Z09"
69137,"W",549,"R1Z5","Z05"
69138,"W",549,"R1Z4","Z04"
69139,"W",549,"R1Z6","Z06"
69140,"W",549,"R1Z3","Z03"
69141,"W",549,"R1Z7","Z10"
69142,"W",549,"R1Z2","Z02"
69143,"W",549,"R2W1","W01"
69144,"W",549,"R2W4","W04"
69145,"W",549,"R2W3","W03"
69146,"W",549,"R2W2","W02"
69147,"W",549,"R2X1","X01"
69148,"W",549,"R2X4","X04"
69149,"W",549,"R2X3","X06"
69150,"W",549,"R2X2","X02"
69151,"W",549,"R2Y1","Y01"
69152,"W",549,"R2Y4","Y05"
69153,"W",549,"R2Y3","Y03"
69154,"W",549,"R2Y2","Y02"
69155,"W",549,"R2Z1","Z01"
69156,"W",549,"R2Z4","Z04"
69157,"W",549,"R2Z3","Z03"
69158,"W",549,"R2Z2","Z02"
69159,"W",549,"R3W1","W01"
69160,"W",549,"R3W2","W03"
69161,"W",549,"R3X1","X01"
69162,"W",549,"R3X2","X02"
69163,"W",549,"R3Y1","Y01"
69164,"W",549,"R3Y2","Y03"
69165,"W",549,"R3Z1","Z01"
69166,"W",549,"R3Z2","Z02"
69167,"W",549,"R4W1","W01"
69168,"W",549,"R4X1","X01"
69169,"W",549,"R4Y1","Y03"
69170,"W",549,"R4Z1","Z02"
69171,"W",549,"R5WX","W01"
69172,"W",549,"R5YZ","Y03"
69173,"W",549,"R6CH","W01"
69174,"M",550,"R1W1","W01"
69175,"M",550,"R1W8","W08"
69176,"M",550,"R1W5","W12"
69177,"M",550,"R1W4","W13"
69178,"M",550,"R1W6","W06"
69179,"M",550,"R1W3","W03"
69180,"M",550,"R1W7","W07"
69181,"M",550,"R1W2","W02"
69182,"M",550,"R1X1","X01"
69183,"M",550,"R1X8","X09"
69184,"M",550,"R1X5","X05"
69185,"M",550,"R1X4","X04"
69186,"M",550,"R1X6","X11"
69187,"M",550,"R1X3","X14"
69188,"M",550,"R1X7","X07"
69189,"M",550,"R1X2","X02"
69190,"M",550,"R1Y1","Y16"
69191,"M",550,"R1Y8","Y09"
69192,"M",550,"R1Y5","Y12"
69193,"M",550,"R1Y4","Y04"
69194,"M",550,"R1Y6","Y11"
69195,"M",550,"R1Y3","Y03"
69196,"M",550,"R1Y7","Y07"
69197,"M",550,"R1Y2","Y02"
69198,"M",550,"R1Z1","Z01"
69199,"M",550,"R1Z8","Z09"
69200,"M",550,"R1Z5","Z05"
69201,"M",550,"R1Z4","Z13"
69202,"M",550,"R1Z6","Z06"
69203,"M",550,"R1Z3","Z03"
69204,"M",550,"R1Z7","Z07"
69205,"M",550,"R1Z2","Z02"
69206,"M",550,"R2W1","W01"
69207,"M",550,"R2W4","W12"
69208,"M",550,"R2W3","W06"
69209,"M",550,"R2W2","W02"
69210,"M",550,"R2X1","X01"
69211,"M",550,"R2X4","X04"
69212,"M",550,"R2X3","X14"
69213,"M",550,"R2X2","X07"
69214,"M",550,"R2Y1","Y09"
69215,"M",550,"R2Y4","Y04"
69216,"M",550,"R2Y3","Y03"
69217,"M",550,"R2Y2","Y02"
69218,"M",550,"R2Z1","Z01"
69219,"M",550,"R2Z4","Z13"
69220,"M",550,"R2Z3","Z06"
69221,"M",550,"R2Z2","Z07"
69222,"M",550,"R3W1","W01"
69223,"M",550,"R3W2","W06"
69224,"M",550,"R3X1","X01"
69225,"M",550,"R3X2","X07"
69226,"M",550,"R3Y1","Y04"
69227,"M",550,"R3Y2","Y03"
69228,"M",550,"R3Z1","Z01"
69229,"M",550,"R3Z2","Z07"
69230,"M",550,"R4W1","W01"
69231,"M",550,"R4X1","X01"
69232,"M",550,"R4Y1","Y04"
69233,"M",550,"R4Z1","Z07"
69234,"M",550,"R5WX","X01"
69235,"M",550,"R5YZ","Z07"
69236,"M",550,"R6CH","X01"
69237,"W",550,"R1W1","W01"
69238,"W",550,"R1W8","W08"
69239,"W",550,"R1W5","W05"
69240,"W",550,"R1W4","W04"
69241,"W",550,"R1W6","W11"
69242,"W",550,"R1W3","W03"
69243,"W",550,"R1W7","W07"
69244,"W",550,"R1W2","W02"
69245,"W",550,"R1X1","X01"
69246,"W",550,"R1X8","X09"
69247,"W",550,"R1X5","X05"
69248,"W",550,"R1X4","X04"
69249,"W",550,"R1X6","X06"
69250,"W",550,"R1X3","X03"
69251,"W",550,"R1X7","X07"
69252,"W",550,"R1X2","X02"
69253,"W",550,"R1Y1","Y01"
69254,"W",550,"R1Y8","Y09"
69255,"W",550,"R1Y5","Y05"
69256,"W",550,"R1Y4","Y13"
69257,"W",550,"R1Y6","Y06"
69258,"W",550,"R1Y3","Y03"
69259,"W",550,"R1Y7","Y07"
69260,"W",550,"R1Y2","Y02"
69261,"W",550,"R1Z1","Z01"
69262,"W",550,"R1Z8","Z09"
69263,"W",550,"R1Z5","Z05"
69264,"W",550,"R1Z4","Z13"
69265,"W",550,"R1Z6","Z11"
69266,"W",550,"R1Z3","Z03"
69267,"W",550,"R1Z7","Z07"
69268,"W",550,"R1Z2","Z02"
69269,"W",550,"R2W1","W01"
69270,"W",550,"R2W4","W04"
69271,"W",550,"R2W3","W03"
69272,"W",550,"R2W2","W02"
69273,"W",550,"R2X1","X01"
69274,"W",550,"R2X4","X05"
69275,"W",550,"R2X3","X03"
69276,"W",550,"R2X2","X02"
69277,"W",550,"R2Y1","Y01"
69278,"W",550,"R2Y4","Y05"
69279,"W",550,"R2Y3","Y03"
69280,"W",550,"R2Y2","Y07"
69281,"W",550,"R2Z1","Z01"
69282,"W",550,"R2Z4","Z05"
69283,"W",550,"R2Z3","Z03"
69284,"W",550,"R2Z2","Z07"
69285,"W",550,"R3W1","W01"
69286,"W",550,"R3W2","W03"
69287,"W",550,"R3X1","X01"
69288,"W",550,"R3X2","X02"
69289,"W",550,"R3Y1","Y05"
69290,"W",550,"R3Y2","Y07"
69291,"W",550,"R3Z1","Z05"
69292,"W",550,"R3Z2","Z07"
69293,"W",550,"R4W1","W01"
69294,"W",550,"R4X1","X02"
69295,"W",550,"R4Y1","Y05"
69296,"W",550,"R4Z1","Z05"
69297,"W",550,"R5WX","W01"
69298,"W",550,"R5YZ","Y05"
69299,"W",550,"R6CH","W01"
69300,"M",551,"R1W1","W01"
69301,"M",551,"R1W8","W09"
69302,"M",551,"R1W5","W12"
69303,"M",551,"R1W4","W04"
69304,"M",551,"R1W6","W06"
69305,"M",551,"R1W3","W03"
69306,"M",551,"R1W7","W10"
69307,"M",551,"R1W2","W02"
69308,"M",551,"R1X1","X01"
69309,"M",551,"R1X8","X09"
69310,"M",551,"R1X5","X12"
69311,"M",551,"R1X4","X04"
69312,"M",551,"R1X6","X06"
69313,"M",551,"R1X3","X03"
69314,"M",551,"R1X7","X07"
69315,"M",551,"R1X2","X15"
69316,"M",551,"R1Y1","Y01"
69317,"M",551,"R1Y8","Y09"
69318,"M",551,"R1Y5","Y05"
69319,"M",551,"R1Y4","Y13"
69320,"M",551,"R1Y6","Y06"
69321,"M",551,"R1Y3","Y14"
69322,"M",551,"R1Y7","Y07"
69323,"M",551,"R1Y2","Y02"
69324,"M",551,"R1Z1","Z01"
69325,"M",551,"R1Z8","Z09"
69326,"M",551,"R1Z5","Z05"
69327,"M",551,"R1Z4","Z13"
69328,"M",551,"R1Z6","Z06"
69329,"M",551,"R1Z3","Z03"
69330,"M",551,"R1Z7","Z07"
69331,"M",551,"R1Z2","Z02"
69332,"M",551,"R2W1","W01"
69333,"M",551,"R2W4","W04"
69334,"M",551,"R2W3","W06"
69335,"M",551,"R2W2","W02"
69336,"M",551,"R2X1","X01"
69337,"M",551,"R2X4","X12"
69338,"M",551,"R2X3","X03"
69339,"M",551,"R2X2","X07"
69340,"M",551,"R2Y1","Y09"
69341,"M",551,"R2Y4","Y13"
69342,"M",551,"R2Y3","Y06"
69343,"M",551,"R2Y2","Y02"
69344,"M",551,"R2Z1","Z01"
69345,"M",551,"R2Z4","Z13"
69346,"M",551,"R2Z3","Z03"
69347,"M",551,"R2Z2","Z02"
69348,"M",551,"R3W1","W04"
69349,"M",551,"R3W2","W06"
69350,"M",551,"R3X1","X12"
69351,"M",551,"R3X2","X03"
69352,"M",551,"R3Y1","Y09"
69353,"M",551,"R3Y2","Y02"
69354,"M",551,"R3Z1","Z01"
69355,"M",551,"R3Z2","Z02"
69356,"M",551,"R4W1","W04"
69357,"M",551,"R4X1","X03"
69358,"M",551,"R4Y1","Y02"
69359,"M",551,"R4Z1","Z02"
69360,"M",551,"R5WX","X03"
69361,"M",551,"R5YZ","Y02"
69362,"M",551,"R6CH","Y02"
69363,"W",551,"R1W1","W01"
69364,"W",551,"R1W8","W09"
69365,"W",551,"R1W5","W05"
69366,"W",551,"R1W4","W04"
69367,"W",551,"R1W6","W06"
69368,"W",551,"R1W3","W03"
69369,"W",551,"R1W7","W10"
69370,"W",551,"R1W2","W15"
69371,"W",551,"R1X1","X01"
69372,"W",551,"R1X8","X09"
69373,"W",551,"R1X5","X05"
69374,"W",551,"R1X4","X04"
69375,"W",551,"R1X6","X11"
69376,"W",551,"R1X3","X14"
69377,"W",551,"R1X7","X10"
69378,"W",551,"R1X2","X02"
69379,"W",551,"R1Y1","Y01"
69380,"W",551,"R1Y8","Y09"
69381,"W",551,"R1Y5","Y05"
69382,"W",551,"R1Y4","Y13"
69383,"W",551,"R1Y6","Y06"
69384,"W",551,"R1Y3","Y03"
69385,"W",551,"R1Y7","Y10"
69386,"W",551,"R1Y2","Y02"
69387,"W",551,"R1Z1","Z01"
69388,"W",551,"R1Z8","Z08"
69389,"W",551,"R1Z5","Z05"
69390,"W",551,"R1Z4","Z04"
69391,"W",551,"R1Z6","Z06"
69392,"W",551,"R1Z3","Z03"
69393,"W",551,"R1Z7","Z07"
69394,"W",551,"R1Z2","Z02"
69395,"W",551,"R2W1","W01"
69396,"W",551,"R2W4","W05"
69397,"W",551,"R2W3","W06"
69398,"W",551,"R2W2","W15"
69399,"W",551,"R2X1","X09"
69400,"W",551,"R2X4","X05"
69401,"W",551,"R2X3","X11"
69402,"W",551,"R2X2","X02"
69403,"W",551,"R2Y1","Y01"
69404,"W",551,"R2Y4","Y05"
69405,"W",551,"R2Y3","Y03"
69406,"W",551,"R2Y2","Y02"
69407,"W",551,"R2Z1","Z01"
69408,"W",551,"R2Z4","Z05"
69409,"W",551,"R2Z3","Z03"
69410,"W",551,"R2Z2","Z07"
69411,"W",551,"R3W1","W01"
69412,"W",551,"R3W2","W06"
69413,"W",551,"R3X1","X05"
69414,"W",551,"R3X2","X02"
69415,"W",551,"R3Y1","Y05"
69416,"W",551,"R3Y2","Y02"
69417,"W",551,"R3Z1","Z05"
69418,"W",551,"R3Z2","Z03"
69419,"W",551,"R4W1","W01"
69420,"W",551,"R4X1","X02"
69421,"W",551,"R4Y1","Y02"
69422,"W",551,"R4Z1","Z03"
69423,"W",551,"R5WX","W01"
69424,"W",551,"R5YZ","Z03"
69425,"W",551,"R6CH","W01"
69426,"M",552,"R1W1","W16"
69427,"M",552,"R1W8","W09"
69428,"M",552,"R1W5","W12"
69429,"M",552,"R1W4","W04"
69430,"M",552,"R1W6","W11"
69431,"M",552,"R1W3","W03"
69432,"M",552,"R1W7","W10"
69433,"M",552,"R1W2","W02"
69434,"M",552,"R1X1","X01"
69435,"M",552,"R1X8","X08"
69436,"M",552,"R1X5","X05"
69437,"M",552,"R1X4","X13"
69438,"M",552,"R1X6","X11"
69439,"M",552,"R1X3","X03"
69440,"M",552,"R1X7","X07"
69441,"M",552,"R1X2","X02"
69442,"M",552,"R1Y1","Y01"
69443,"M",552,"R1Y8","Y09"
69444,"M",552,"R1Y5","Y12"
69445,"M",552,"R1Y4","Y04"
69446,"M",552,"R1Y6","Y06"
69447,"M",552,"R1Y3","Y03"
69448,"M",552,"R1Y7","Y07"
69449,"M",552,"R1Y2","Y02"
69450,"M",552,"R1Z1","Z01"
69451,"M",552,"R1Z8","Z09"
69452,"M",552,"R1Z5","Z12"
69453,"M",552,"R1Z4","Z04"
69454,"M",552,"R1Z6","Z06"
69455,"M",552,"R1Z3","Z03"
69456,"M",552,"R1Z7","Z10"
69457,"M",552,"R1Z2","Z15"
69458,"M",552,"R2W1","W09"
69459,"M",552,"R2W4","W04"
69460,"M",552,"R2W3","W11"
69461,"M",552,"R2W2","W02"
69462,"M",552,"R2X1","X01"
69463,"M",552,"R2X4","X05"
69464,"M",552,"R2X3","X11"
69465,"M",552,"R2X2","X07"
69466,"M",552,"R2Y1","Y01"
69467,"M",552,"R2Y4","Y12"
69468,"M",552,"R2Y3","Y06"
69469,"M",552,"R2Y2","Y07"
69470,"M",552,"R2Z1","Z01"
69471,"M",552,"R2Z4","Z04"
69472,"M",552,"R2Z3","Z03"
69473,"M",552,"R2Z2","Z10"
69474,"M",552,"R3W1","W04"
69475,"M",552,"R3W2","W11"
69476,"M",552,"R3X1","X01"
69477,"M",552,"R3X2","X11"
69478,"M",552,"R3Y1","Y01"
69479,"M",552,"R3Y2","Y07"
69480,"M",552,"R3Z1","Z01"
69481,"M",552,"R3Z2","Z10"
69482,"M",552,"R4W1","W04"
69483,"M",552,"R4X1","X01"
69484,"M",552,"R4Y1","Y01"
69485,"M",552,"R4Z1","Z01"
69486,"M",552,"R5WX","W04"
69487,"M",552,"R5YZ","Y01"
69488,"M",552,"R6CH","Y01"
69489,"W",552,"R1W1","W01"
69490,"W",552,"R1W8","W08"
69491,"W",552,"R1W5","W05"
69492,"W",552,"R1W4","W04"
69493,"W",552,"R1W6","W06"
69494,"W",552,"R1W3","W03"
69495,"W",552,"R1W7","W10"
69496,"W",552,"R1W2","W02"
69497,"W",552,"R1X1","X01"
69498,"W",552,"R1X8","X08"
69499,"W",552,"R1X5","X05"
69500,"W",552,"R1X4","X04"
69501,"W",552,"R1X6","X06"
69502,"W",552,"R1X3","X03"
69503,"W",552,"R1X7","X10"
69504,"W",552,"R1X2","X02"
69505,"W",552,"R1Y1","Y01"
69506,"W",552,"R1Y8","Y08"
69507,"W",552,"R1Y5","Y05"
69508,"W",552,"R1Y4","Y04"
69509,"W",552,"R1Y6","Y06"
69510,"W",552,"R1Y3","Y03"
69511,"W",552,"R1Y7","Y07"
69512,"W",552,"R1Y2","Y02"
69513,"W",552,"R1Z1","Z16"
69514,"W",552,"R1Z8","Z08"
