Season,Daynum,wTeam,lTeam,Slot,Host,lat,lng,Round,Region,Team1,Team2,Team1_Name,Team2_Name
2004,136,1163,1436,R1X2,kansas_city,39.0997,-94.5783,1,X,1436,1163,Vermont,Connecticut
2004,136,1268,1431,R1X4,raleigh,35.7806,-78.6389,1,X,1431,1268,UTEP,Maryland
2004,136,1393,1140,R1X5,raleigh,35.7806,-78.6389,1,X,1393,1140,Syracuse,BYU
2004,136,1177,1173,R1X7,kansas_city,39.0997,-94.5783,1,X,1177,1173,DePaul,Dayton
2004,136,1104,1356,R1X8,buffalo,42.9047,-78.8494,1,X,1356,1104,S Illinois,Alabama
2004,136,1386,1251,R1Y1,seattle,47.6097,-122.3331,1,Y,1386,1251,St Joseph's PA,Liberty
2004,136,1448,1433,R1Y4,denver,39.7392,-104.9903,1,Y,1448,1433,Wake Forest,VCU
2004,136,1264,1196,R1Y5,denver,39.7392,-104.9903,1,Y,1264,1196,Manhattan,Florida
2004,136,1403,1150,R1Y8,seattle,47.6097,-122.3331,1,Y,1403,1150,Texas Tech,Charlotte
2004,136,1211,1434,R1Z2,seattle,47.6097,-122.3331,1,Z,1434,1211,Valparaiso,Gonzaga
2004,136,1305,1277,R1Z7,seattle,47.6097,-122.3331,1,Z,1305,1277,Nevada,Michigan St
2004,137,1280,1284,R1W2,orlando,28.4158,-81.2989,1,W,1284,1280,Monmouth NJ,Mississippi St
2004,137,1153,1190,R1W4,columbus,39.9833,-82.9833,1,W,1190,1153,ETSU,Cincinnati
2004,137,1228,1293,R1W5,columbus,39.9833,-82.9833,1,W,1293,1228,Murray St,Illinois
2004,137,1462,1257,R1W7,orlando,28.4158,-81.2989,1,W,1462,1257,Xavier,Louisville
2004,137,1301,1418,R1X3,milwaukee,43.05,-87.95,1,X,1418,1301,Louisiana,NC State
2004,137,1435,1444,R1X6,milwaukee,43.05,-87.95,1,X,1444,1435,W Michigan,Vanderbilt
2004,137,1329,1186,R1Y2,buffalo,42.9047,-78.8494,1,Y,1329,1186,Oklahoma St,E Washington
2004,137,1338,1416,R1Y3,denver,39.7392,-104.9903,1,Y,1416,1338,UCF,Pittsburgh
2004,137,1458,1350,R1Y6,denver,39.7392,-104.9903,1,Y,1458,1350,Wisconsin,Richmond
2004,137,1272,1376,R1Y7,buffalo,42.9047,-78.8494,1,Y,1376,1272,South Carolina,Memphis
2004,137,1246,1197,R1Z1,columbus,39.9833,-82.9833,1,Z,1246,1197,Kentucky,Florida A&M
2004,137,1210,1320,R1Z3,milwaukee,43.05,-87.95,1,Z,1320,1210,Northern Iowa,Georgia Tech
2004,137,1242,1227,R1Z4,kansas_city,39.0997,-94.5783,1,Z,1242,1227,Kansas,IL Chicago
2004,137,1334,1344,R1Z5,kansas_city,39.0997,-94.5783,1,Z,1344,1334,Providence,Pacific
2004,137,1130,1428,R1Z6,milwaukee,43.05,-87.95,1,Z,1428,1130,Utah,Boston College
2004,137,1412,1449,R1Z8,columbus,39.9833,-82.9833,1,Z,1449,1412,Washington,UAB
2004,138,1181,1371,R2W1,raleigh,35.7806,-78.6389,2,W,1371,1181,Seton Hall,Duke
2004,138,1400,1314,R2W3,denver,39.7392,-104.9903,2,W,1400,1314,Texas,North Carolina
2004,138,1104,1390,R2X1,buffalo,42.9047,-78.8494,2,X,1390,1104,Stanford,Alabama
2004,138,1163,1177,R2X2,kansas_city,39.0997,-94.5783,2,X,1177,1163,DePaul,Connecticut
2004,138,1393,1268,R2X4,raleigh,35.7806,-78.6389,2,X,1393,1268,Syracuse,Maryland
2004,138,1386,1403,R2Y1,seattle,47.6097,-122.3331,2,Y,1403,1386,Texas Tech,St Joseph's PA
2004,138,1448,1264,R2Y4,denver,39.7392,-104.9903,2,Y,1448,1264,Wake Forest,Manhattan
2004,138,1305,1211,R2Z2,seattle,47.6097,-122.3331,2,Z,1305,1211,Nevada,Gonzaga
2004,139,1462,1280,R2W2,orlando,28.4158,-81.2989,2,W,1462,1280,Xavier,Mississippi St
2004,139,1228,1153,R2W4,columbus,39.9833,-82.9833,2,W,1228,1153,Illinois,Cincinnati
2004,139,1435,1301,R2X3,milwaukee,43.05,-87.95,2,X,1435,1301,Vanderbilt,NC State
2004,139,1329,1272,R2Y2,buffalo,42.9047,-78.8494,2,Y,1329,1272,Oklahoma St,Memphis
2004,139,1338,1458,R2Y3,denver,39.7392,-104.9903,2,Y,1458,1338,Wisconsin,Pittsburgh
2004,139,1412,1246,R2Z1,columbus,39.9833,-82.9833,2,Z,1412,1246,UAB,Kentucky
2004,139,1210,1130,R2Z3,milwaukee,43.05,-87.95,2,Z,1210,1130,Georgia Tech,Boston College
2004,139,1242,1334,R2Z4,kansas_city,39.0997,-94.5783,2,Z,1334,1242,Pacific,Kansas
2004,143,1104,1393,R3X1,east_rutherford,40.8171,-74.085,3,X,1393,1104,Syracuse,Alabama
2004,143,1163,1435,R3X2,east_rutherford,40.8171,-74.085,3,X,1435,1163,Vanderbilt,Connecticut
2004,143,1386,1448,R3Y1,phoenix,33.45,-112.0667,3,Y,1448,1386,Wake Forest,St Joseph's PA
2004,143,1329,1338,R3Y2,phoenix,33.45,-112.0667,3,Y,1338,1329,Pittsburgh,Oklahoma St
2004,144,1181,1228,R3W1,atlanta,33.755,-84.39,3,W,1228,1181,Illinois,Duke
2004,144,1462,1400,R3W2,atlanta,33.755,-84.39,3,W,1462,1400,Xavier,Texas
2004,144,1242,1412,R3Z1,st_louis,38.6272,-90.1978,3,Z,1412,1242,UAB,Kansas
2004,144,1210,1305,R3Z2,st_louis,38.6272,-90.1978,3,Z,1305,1210,Nevada,Georgia Tech
2004,145,1163,1104,R4X1,east_rutherford,40.8171,-74.085,4,X,1163,1104,Connecticut,Alabama
2004,145,1329,1386,R4Y1,phoenix,33.45,-112.0667,4,Y,1386,1329,St Joseph's PA,Oklahoma St
2004,146,1181,1462,R4W1,atlanta,33.755,-84.39,4,W,1462,1181,Xavier,Duke
2004,146,1210,1242,R4Z1,st_louis,38.6272,-90.1978,4,Z,1242,1210,Kansas,Georgia Tech
2004,152,1163,1181,R5WX,san_antonio,29.4167,-98.5,5,W,1181,1163,Duke,Connecticut
2004,152,1210,1329,R5YZ,san_antonio,29.4167,-98.5,5,Y,1329,1210,Oklahoma St,Georgia Tech
2004,154,1163,1210,R6CH,san_antonio,29.4167,-98.5,6,C,1210,1163,Georgia Tech,Connecticut
2005,134,1324,1105,Z16,dayton,39.7594,-84.1917,0,6,1324,1105,Oakland,Alabama A&M
2005,136,1449,1285,R1W1,boise,43.6167,-116.2,1,W,1449,1285,Washington,Montana
2005,136,1448,1151,R1W2,cleveland,41.4822,-81.6697,1,W,1448,1151,Wake Forest,Chattanooga
2005,136,1211,1457,R1W3,tucson,32.2217,-110.9264,1,W,1457,1211,Winthrop,Gonzaga
2005,136,1403,1417,R1W6,tucson,32.2217,-110.9264,1,W,1417,1403,UCLA,Texas Tech
2005,136,1452,1166,R1W7,cleveland,41.4822,-81.6697,1,W,1452,1166,West Virginia,Creighton
2005,136,1334,1338,R1W8,boise,43.6167,-116.2,1,W,1338,1334,Pittsburgh,Pacific
2005,136,1228,1192,R1X1,charlotte,35.2269,-80.8433,1,X,1228,1192,Illinois,F Dickinson
2005,136,1112,1429,R1X3,tucson,32.2217,-110.9264,1,X,1429,1112,Utah St,Arizona
2005,136,1130,1335,R1X4,worcester,42.2667,-71.8,1,X,1335,1130,Penn,Boston College
2005,136,1454,1104,R1X5,worcester,42.2667,-71.8,1,X,1454,1104,WI Milwaukee,Alabama
2005,136,1412,1261,R1X6,tucson,32.2217,-110.9264,1,X,1412,1261,UAB,LSU
2005,136,1305,1400,R1X8,charlotte,35.2269,-80.8433,1,X,1400,1305,Texas,Nevada
2005,136,1246,1184,R1Y2,oklahoma_city,35.4822,-97.535,1,Y,1246,1184,Kentucky,E Kentucky
2005,136,1328,1310,R1Y3,boise,43.6167,-116.2,1,Y,1328,1310,Oklahoma,Niagara
2005,136,1428,1431,R1Y6,boise,43.6167,-116.2,1,Y,1431,1428,UTEP,Utah
2005,136,1153,1234,R1Y7,oklahoma_city,35.4822,-97.535,1,Y,1234,1153,Iowa,Cincinnati
2005,137,1257,1418,R1W4,nashville,36.1667,-86.7833,1,W,1418,1257,Louisiana,Louisville
2005,137,1210,1203,R1W5,nashville,36.1667,-86.7833,1,W,1210,1203,Georgia Tech,G Washington
2005,137,1329,1368,R1X2,indianapolis,39.791,-86.148,1,X,1368,1329,SE Louisiana,Oklahoma St
2005,137,1356,1388,R1X7,indianapolis,39.791,-86.148,1,X,1388,1356,St Mary's CA,S Illinois
2005,137,1181,1175,R1Y1,indianapolis,39.791,-86.148,1,Y,1181,1175,Duke,Delaware St
2005,137,1436,1393,R1Y4,cleveland,41.4822,-81.6697,1,Y,1436,1393,Vermont,Syracuse
2005,137,1277,1330,R1Y5,cleveland,41.4822,-81.6697,1,Y,1330,1277,Old Dominion,Michigan St
2005,137,1280,1390,R1Y8,indianapolis,39.791,-86.148,1,Y,1390,1280,Stanford,Mississippi St
2005,137,1314,1324,R1Z1,charlotte,35.2269,-80.8433,1,Z,1324,1314,Oakland,North Carolina
2005,137,1163,1416,R1Z2,worcester,42.2667,-71.8,1,Z,1416,1163,UCF,Connecticut
2005,137,1137,1242,R1Z3,oklahoma_city,35.4822,-97.535,1,Z,1242,1137,Kansas,Bucknell
2005,137,1196,1325,R1Z4,nashville,36.1667,-86.7833,1,Z,1325,1196,Ohio,Florida
2005,137,1437,1307,R1Z5,nashville,36.1667,-86.7833,1,Z,1437,1307,Villanova,New Mexico
2005,137,1458,1320,R1Z6,oklahoma_city,35.4822,-97.535,1,Z,1458,1320,Wisconsin,Northern Iowa
2005,137,1301,1150,R1Z7,worcester,42.2667,-71.8,1,Z,1301,1150,NC State,Charlotte
2005,137,1235,1278,R1Z8,charlotte,35.2269,-80.8433,1,Z,1278,1235,Minnesota,Iowa St
2005,138,1449,1334,R2W1,boise,43.6167,-116.2,2,W,1449,1334,Washington,Pacific
2005,138,1452,1448,R2W2,cleveland,41.4822,-81.6697,2,W,1452,1448,West Virginia,Wake Forest
2005,138,1403,1211,R2W3,tucson,32.2217,-110.9264,2,W,1403,1211,Texas Tech,Gonzaga
2005,138,1228,1305,R2X1,charlotte,35.2269,-80.8433,2,X,1305,1228,Nevada,Illinois
2005,138,1112,1412,R2X3,tucson,32.2217,-110.9264,2,X,1412,1112,UAB,Arizona
2005,138,1454,1130,R2X4,worcester,42.2667,-71.8,2,X,1454,1130,WI Milwaukee,Boston College
2005,138,1246,1153,R2Y2,oklahoma_city,35.4822,-97.535,2,Y,1246,1153,Kentucky,Cincinnati
2005,138,1428,1328,R2Y3,boise,43.6167,-116.2,2,Y,1428,1328,Utah,Oklahoma
2005,139,1257,1210,R2W4,nashville,36.1667,-86.7833,2,W,1257,1210,Louisville,Georgia Tech
2005,139,1329,1356,R2X2,indianapolis,39.791,-86.148,2,X,1356,1329,S Illinois,Oklahoma St
2005,139,1181,1280,R2Y1,indianapolis,39.791,-86.148,2,Y,1280,1181,Mississippi St,Duke
2005,139,1277,1436,R2Y4,cleveland,41.4822,-81.6697,2,Y,1436,1277,Vermont,Michigan St
2005,139,1314,1235,R2Z1,charlotte,35.2269,-80.8433,2,Z,1314,1235,North Carolina,Iowa St
2005,139,1301,1163,R2Z2,worcester,42.2667,-71.8,2,Z,1301,1163,NC State,Connecticut
2005,139,1458,1137,R2Z3,oklahoma_city,35.4822,-97.535,2,Z,1458,1137,Wisconsin,Bucknell
2005,139,1437,1196,R2Z4,nashville,36.1667,-86.7833,2,Z,1437,1196,Villanova,Florida
2005,143,1257,1449,R3W1,albuquerque,35.1107,-106.61,3,W,1449,1257,Washington,Louisville
2005,143,1452,1403,R3W2,albuquerque,35.1107,-106.61,3,W,1452,1403,West Virginia,Texas Tech
2005,143,1228,1454,R3X1,austin,30.25,-97.75,3,X,1454,1228,WI Milwaukee,Illinois
2005,143,1112,1329,R3X2,austin,30.25,-97.75,3,X,1329,1112,Oklahoma St,Arizona
2005,144,1277,1181,R3Y1,chicago,41.8369,-87.6847,3,Y,1277,1181,Michigan St,Duke
2005,144,1246,1428,R3Y2,chicago,41.8369,-87.6847,3,Y,1428,1246,Utah,Kentucky
2005,144,1314,1437,R3Z1,syracuse,43.0469,-76.1444,3,Z,1437,1314,Villanova,North Carolina
2005,144,1458,1301,R3Z2,syracuse,43.0469,-76.1444,3,Z,1458,1301,Wisconsin,NC State
2005,145,1257,1452,R4W1,albuquerque,35.1107,-106.61,4,W,1452,1257,West Virginia,Louisville
2005,145,1228,1112,R4X1,austin,30.25,-97.75,4,X,1228,1112,Illinois,Arizona
2005,146,1277,1246,R4Y1,chicago,41.8369,-87.6847,4,Y,1277,1246,Michigan St,Kentucky
2005,146,1314,1458,R4Z1,syracuse,43.0469,-76.1444,4,Z,1458,1314,Wisconsin,North Carolina
2005,152,1228,1257,R5WX,st_louis,38.6272,-90.1978,5,W,1257,1228,Louisville,Illinois
2005,152,1314,1277,R5YZ,st_louis,38.6272,-90.1978,5,Y,1314,1277,North Carolina,Michigan St
2005,154,1314,1228,R6CH,st_louis,38.6272,-90.1978,6,C,1314,1228,North Carolina,Illinois
2006,134,1284,1214,Y16,dayton,39.7594,-84.1917,0,6,1284,1214,Monmouth NJ,Hampton
2006,136,1181,1380,R1W1,greensboro,36.08,-79.8194,1,W,1380,1181,Southern Univ,Duke
2006,136,1261,1233,R1W4,jacksonville,30.3369,-81.6614,1,W,1261,1233,LSU,Iona
2006,136,1401,1393,R1W5,jacksonville,30.3369,-81.6614,1,W,1401,1393,Texas A&M,Syracuse
2006,136,1203,1423,R1W8,greensboro,36.08,-79.8194,1,W,1423,1203,UNC Wilmington,G Washington
2006,136,1417,1125,R1X2,dayton,39.7594,-84.1917,1,X,1417,1125,UCLA,Belmont
2006,136,1211,1462,R1X3,jacksonville,30.3369,-81.6614,1,X,1462,1211,Xavier,Gonzaga
2006,136,1231,1361,R1X6,jacksonville,30.3369,-81.6614,1,X,1361,1231,San Diego St,Indiana
2006,136,1104,1266,R1X7,dayton,39.7594,-84.1917,1,X,1266,1104,Marquette,Alabama
2006,136,1196,1375,R1Y3,salt_lake_city,40.75,-111.8833,1,Y,1375,1196,South Alabama,Florida
2006,136,1130,1334,R1Y4,dallas,32.7767,-96.797,1,Y,1334,1130,Pacific,Boston College
2006,136,1285,1305,R1Y5,dallas,32.7767,-96.797,1,Y,1305,1285,Nevada,Montana
2006,136,1454,1328,R1Y6,salt_lake_city,40.75,-111.8833,1,Y,1454,1328,WI Milwaukee,Oklahoma
2006,136,1397,1457,R1Z2,greensboro,36.08,-79.8194,1,Z,1457,1397,Winthrop,Tennessee
2006,136,1228,1102,R1Z4,san_diego,32.715,-117.1625,1,Z,1228,1102,Illinois,Air Force
2006,136,1449,1429,R1Z5,san_diego,32.715,-117.1625,1,Z,1449,1429,Washington,Utah St
2006,136,1455,1371,R1Z7,greensboro,36.08,-79.8194,1,Z,1455,1371,Wichita St,Seton Hall
2006,137,1400,1335,R1W2,dallas,32.7767,-96.797,1,W,1400,1335,Texas,Penn
2006,137,1322,1234,R1W3,auburn_hills,42.6875,-83.2342,1,W,1322,1234,Northwestern LA,Iowa
2006,137,1452,1356,R1W6,auburn_hills,42.6875,-83.2342,1,W,1452,1356,West Virginia,S Illinois
2006,137,1301,1143,R1W7,dallas,32.7767,-96.797,1,W,1301,1143,NC State,California
2006,137,1272,1331,R1X1,philadelphia,39.95,-75.1667,1,X,1331,1272,Oral Roberts,Memphis
2006,137,1133,1242,R1X4,salt_lake_city,40.75,-111.8833,1,X,1242,1133,Kansas,Bradley
2006,137,1338,1245,R1X5,salt_lake_city,40.75,-111.8833,1,X,1338,1245,Pittsburgh,Kent
2006,137,1137,1116,R1X8,philadelphia,39.95,-75.1667,1,X,1137,1116,Bucknell,Arkansas
2006,137,1437,1284,R1Y1,auburn_hills,42.6875,-83.2342,1,Y,1437,1284,Villanova,Monmouth NJ
2006,137,1326,1172,R1Y2,san_diego,32.715,-117.1625,1,Y,1326,1172,Ohio St,Davidson
2006,137,1207,1320,R1Y7,san_diego,32.715,-117.1625,1,Y,1320,1207,Northern Iowa,Georgetown
2006,137,1112,1458,R1Y8,auburn_hills,42.6875,-83.2342,1,Y,1458,1112,Wisconsin,Arizona
2006,137,1163,1107,R1Z1,philadelphia,39.95,-75.1667,1,Z,1163,1107,Connecticut,SUNY Albany
2006,137,1314,1293,R1Z3,dayton,39.7594,-84.1917,1,Z,1314,1293,North Carolina,Murray St
2006,137,1206,1277,R1Z6,dayton,39.7594,-84.1917,1,Z,1277,1206,Michigan St,George Mason
2006,137,1246,1412,R1Z8,philadelphia,39.95,-75.1667,1,Z,1412,1246,UAB,Kentucky
2006,138,1181,1203,R2W1,greensboro,36.08,-79.8194,2,W,1203,1181,G Washington,Duke
2006,138,1261,1401,R2W4,jacksonville,30.3369,-81.6614,2,W,1401,1261,Texas A&M,LSU
2006,138,1417,1104,R2X2,dayton,39.7594,-84.1917,2,X,1417,1104,UCLA,Alabama
2006,138,1211,1231,R2X3,jacksonville,30.3369,-81.6614,2,X,1231,1211,Indiana,Gonzaga
2006,138,1196,1454,R2Y3,salt_lake_city,40.75,-111.8833,2,Y,1454,1196,WI Milwaukee,Florida
2006,138,1130,1285,R2Y4,dallas,32.7767,-96.797,2,Y,1285,1130,Montana,Boston College
2006,138,1455,1397,R2Z2,greensboro,36.08,-79.8194,2,Z,1455,1397,Wichita St,Tennessee
2006,138,1449,1228,R2Z4,san_diego,32.715,-117.1625,2,Z,1449,1228,Washington,Illinois
2006,139,1400,1301,R2W2,dallas,32.7767,-96.797,2,W,1400,1301,Texas,NC State
2006,139,1452,1322,R2W3,auburn_hills,42.6875,-83.2342,2,W,1452,1322,West Virginia,Northwestern LA
2006,139,1272,1137,R2X1,philadelphia,39.95,-75.1667,2,X,1272,1137,Memphis,Bucknell
2006,139,1133,1338,R2X4,salt_lake_city,40.75,-111.8833,2,X,1338,1133,Pittsburgh,Bradley
2006,139,1437,1112,R2Y1,auburn_hills,42.6875,-83.2342,2,Y,1437,1112,Villanova,Arizona
2006,139,1207,1326,R2Y2,san_diego,32.715,-117.1625,2,Y,1326,1207,Ohio St,Georgetown
2006,139,1163,1246,R2Z1,philadelphia,39.95,-75.1667,2,Z,1246,1163,Kentucky,Connecticut
2006,139,1206,1314,R2Z3,dayton,39.7594,-84.1917,2,Z,1314,1206,North Carolina,George Mason
2006,143,1261,1181,R3W1,atlanta,33.755,-84.39,3,W,1261,1181,LSU,Duke
2006,143,1400,1452,R3W2,atlanta,33.755,-84.39,3,W,1452,1400,West Virginia,Texas
2006,143,1272,1133,R3X1,minneapolis,44.9778,-93.265,3,X,1272,1133,Memphis,Bradley
2006,143,1417,1211,R3X2,minneapolis,44.9778,-93.265,3,X,1417,1211,UCLA,Gonzaga
2006,144,1437,1130,R3Y1,oakland,37.8044,-122.2708,3,Y,1437,1130,Villanova,Boston College
2006,144,1196,1207,R3Y2,oakland,37.8044,-122.2708,3,Y,1207,1196,Georgetown,Florida
2006,144,1163,1449,R3Z1,washington,38.8951,-77.0367,3,Z,1449,1163,Washington,Connecticut
2006,144,1206,1455,R3Z2,washington,38.8951,-77.0367,3,Z,1455,1206,Wichita St,George Mason
2006,145,1261,1400,R4W1,atlanta,33.755,-84.39,4,W,1400,1261,Texas,LSU
2006,145,1417,1272,R4X1,minneapolis,44.9778,-93.265,4,X,1417,1272,UCLA,Memphis
2006,146,1196,1437,R4Y1,oakland,37.8044,-122.2708,4,Y,1437,1196,Villanova,Florida
2006,146,1206,1163,R4Z1,washington,38.8951,-77.0367,4,Z,1206,1163,George Mason,Connecticut
2006,152,1417,1261,R5WX,indianapolis,39.791,-86.148,5,W,1417,1261,UCLA,LSU
2006,152,1196,1206,R5YZ,indianapolis,39.791,-86.148,5,Y,1206,1196,George Mason,Florida
2006,154,1196,1417,R6CH,indianapolis,39.791,-86.148,6,C,1417,1196,UCLA,Florida
2007,134,1310,1197,Z16,dayton,39.7594,-84.1917,0,6,1310,1197,Niagara,Florida A&M
2007,136,1314,1184,R1W1,winstonsalem,36.1028,-80.2605,1,W,1314,1184,North Carolina,E Kentucky
2007,136,1207,1125,R1W2,winstonsalem,36.1028,-80.2605,1,W,1207,1125,Georgetown,Belmont
2007,136,1450,1331,R1W3,sacramento,38.5556,-121.4689,1,W,1450,1331,Washington St,Oral Roberts
2007,136,1435,1203,R1W6,sacramento,38.5556,-121.4689,1,W,1435,1203,Vanderbilt,G Washington
2007,136,1130,1403,R1W7,winstonsalem,36.1028,-80.2605,1,W,1403,1130,Texas Tech,Boston College
2007,136,1277,1266,R1W8,winstonsalem,36.1028,-80.2605,1,W,1277,1266,Michigan St,Marquette
2007,136,1326,1148,R1X1,new_orleans,29.9667,-90.05,1,X,1326,1148,Ohio St,Central Conn
2007,136,1401,1335,R1X3,spokane,47.6589,-117.425,1,X,1401,1335,Texas A&M,Penn
2007,136,1257,1390,R1X6,spokane,47.6589,-117.425,1,X,1390,1257,Stanford,Louisville
2007,136,1462,1140,R1X8,new_orleans,29.9667,-90.05,1,X,1462,1140,Xavier,BYU
2007,136,1268,1172,R1Y4,columbus,39.9833,-82.9833,1,Y,1268,1172,Maryland,Davidson
2007,136,1139,1330,R1Y5,columbus,39.9833,-82.9833,1,Y,1330,1139,Old Dominion,Butler
2007,136,1417,1451,R1Z2,sacramento,38.5556,-121.4689,1,Z,1451,1417,Weber St,UCLA
2007,136,1338,1460,R1Z3,buffalo,42.9047,-78.8494,1,Z,1460,1338,Wright St,Pittsburgh
2007,136,1433,1181,R1Z6,buffalo,42.9047,-78.8494,1,Z,1433,1181,VCU,Duke
2007,136,1231,1211,R1Z7,sacramento,38.5556,-121.4689,1,Z,1231,1211,Indiana,Gonzaga
2007,137,1400,1308,R1W4,spokane,47.6589,-117.425,1,W,1400,1308,Texas,New Mexico St
2007,137,1425,1116,R1W5,spokane,47.6589,-117.425,1,W,1425,1116,USC,Arkansas
2007,137,1272,1317,R1X2,chicago,41.8369,-87.6847,1,X,1317,1272,North Texas,Memphis
2007,137,1438,1107,R1X4,buffalo,42.9047,-78.8494,1,X,1438,1107,Virginia,SUNY Albany
2007,137,1397,1253,R1X5,buffalo,42.9047,-78.8494,1,X,1397,1253,Tennessee,Long Beach St
2007,137,1305,1166,R1X7,chicago,41.8369,-87.6847,1,X,1305,1166,Nevada,Creighton
2007,137,1196,1238,R1Y1,lexington,38.0297,-84.4947,1,Y,1238,1196,Jackson St,Florida
2007,137,1458,1394,R1Y2,new_orleans,29.9667,-90.05,1,Y,1458,1394,Wisconsin,TAM C. Christi
2007,137,1332,1275,R1Y3,lexington,38.0297,-84.4947,1,Y,1332,1275,Oregon,Miami OH
2007,137,1457,1323,R1Y6,lexington,38.0297,-84.4947,1,Y,1457,1323,Winthrop,Notre Dame
2007,137,1424,1210,R1Y7,new_orleans,29.9667,-90.05,1,Y,1424,1210,UNLV,Georgia Tech
2007,137,1345,1112,R1Y8,lexington,38.0297,-84.4947,1,Y,1345,1112,Purdue,Arizona
2007,137,1242,1310,R1Z1,chicago,41.8369,-87.6847,1,Z,1310,1242,Niagara,Kansas
2007,137,1356,1221,R1Z4,columbus,39.9833,-82.9833,1,Z,1356,1221,S Illinois,Holy Cross
2007,137,1439,1228,R1Z5,columbus,39.9833,-82.9833,1,Z,1439,1228,Virginia Tech,Illinois
2007,137,1246,1437,R1Z8,chicago,41.8369,-87.6847,1,Z,1437,1246,Villanova,Kentucky
2007,138,1314,1277,R2W1,winstonsalem,36.1028,-80.2605,2,W,1314,1277,North Carolina,Michigan St
2007,138,1207,1130,R2W2,winstonsalem,36.1028,-80.2605,2,W,1207,1130,Georgetown,Boston College
2007,138,1435,1450,R2W3,sacramento,38.5556,-121.4689,2,W,1450,1435,Washington St,Vanderbilt
2007,138,1326,1462,R2X1,new_orleans,29.9667,-90.05,2,X,1462,1326,Xavier,Ohio St
2007,138,1401,1257,R2X3,spokane,47.6589,-117.425,2,X,1401,1257,Texas A&M,Louisville
2007,138,1139,1268,R2Y4,columbus,39.9833,-82.9833,2,Y,1268,1139,Maryland,Butler
2007,138,1417,1231,R2Z2,sacramento,38.5556,-121.4689,2,Z,1417,1231,UCLA,Indiana
2007,138,1338,1433,R2Z3,buffalo,42.9047,-78.8494,2,Z,1433,1338,VCU,Pittsburgh
2007,139,1425,1400,R2W4,spokane,47.6589,-117.425,2,W,1425,1400,USC,Texas
2007,139,1272,1305,R2X2,chicago,41.8369,-87.6847,2,X,1305,1272,Nevada,Memphis
2007,139,1397,1438,R2X4,buffalo,42.9047,-78.8494,2,X,1438,1397,Virginia,Tennessee
2007,139,1196,1345,R2Y1,lexington,38.0297,-84.4947,2,Y,1345,1196,Purdue,Florida
2007,139,1424,1458,R2Y2,new_orleans,29.9667,-90.05,2,Y,1458,1424,Wisconsin,UNLV
2007,139,1332,1457,R2Y3,lexington,38.0297,-84.4947,2,Y,1457,1332,Winthrop,Oregon
2007,139,1242,1246,R2Z1,chicago,41.8369,-87.6847,2,Z,1246,1242,Kentucky,Kansas
2007,139,1356,1439,R2Z4,columbus,39.9833,-82.9833,2,Z,1439,1356,Virginia Tech,S Illinois
2007,143,1326,1397,R3X1,st_louis,38.6272,-90.1978,3,X,1397,1326,Tennessee,Ohio St
2007,143,1272,1401,R3X2,st_louis,38.6272,-90.1978,3,X,1401,1272,Texas A&M,Memphis
2007,143,1242,1356,R3Z1,san_jose,37.3382,-121.8863,3,Z,1356,1242,S Illinois,Kansas
2007,143,1417,1338,R3Z2,san_jose,37.3382,-121.8863,3,Z,1417,1338,UCLA,Pittsburgh
2007,144,1314,1425,R3W1,east_rutherford,40.8171,-74.085,3,W,1425,1314,USC,North Carolina
2007,144,1207,1435,R3W2,east_rutherford,40.8171,-74.085,3,W,1435,1207,Vanderbilt,Georgetown
2007,144,1196,1139,R3Y1,san_antonio,29.4167,-98.5,3,Y,1196,1139,Florida,Butler
2007,144,1332,1424,R3Y2,san_antonio,29.4167,-98.5,3,Y,1424,1332,UNLV,Oregon
2007,145,1326,1272,R4X1,st_louis,38.6272,-90.1978,4,X,1326,1272,Ohio St,Memphis
2007,145,1417,1242,R4Z1,san_jose,37.3382,-121.8863,4,Z,1417,1242,UCLA,Kansas
2007,146,1207,1314,R4W1,east_rutherford,40.8171,-74.085,4,W,1314,1207,North Carolina,Georgetown
2007,146,1196,1332,R4Y1,san_antonio,29.4167,-98.5,4,Y,1332,1196,Oregon,Florida
2007,152,1326,1207,R5WX,atlanta,33.755,-84.39,5,W,1326,1207,Ohio St,Georgetown
2007,152,1196,1417,R5YZ,atlanta,33.755,-84.39,5,Y,1417,1196,UCLA,Florida
2007,154,1196,1326,R6CH,atlanta,33.755,-84.39,6,C,1326,1196,Ohio St,Florida
2008,134,1291,1164,W16,dayton,39.7594,-84.1917,0,6,1291,1164,Mt St Mary's,Coppin St
2008,136,1450,1457,R1W4,denver,39.7392,-104.9903,1,W,1457,1450,Winthrop,Washington St
2008,136,1323,1206,R1W5,denver,39.7392,-104.9903,1,W,1323,1206,Notre Dame,George Mason
2008,136,1242,1340,R1X1,omaha,41.25,-96,1,X,1340,1242,Portland St,Kansas
2008,136,1458,1168,R1X3,omaha,41.25,-96,1,X,1458,1168,Wisconsin,CS Fullerton
2008,136,1243,1425,R1X6,omaha,41.25,-96,1,X,1425,1243,USC,Kansas St
2008,136,1424,1245,R1X8,omaha,41.25,-96,1,X,1424,1245,UNLV,Kent
2008,136,1390,1165,R1Y3,anaheim,33.8361,-117.8897,1,Y,1390,1165,Stanford,Cornell
2008,136,1338,1331,R1Y4,denver,39.7392,-104.9903,1,Y,1338,1331,Pittsburgh,Oral Roberts
